# E_MeV_per_n    Probability
5.011872e+02 2.071184e-02
5.352682e+02 2.200847e-02
5.716667e+02 2.081368e-02
6.105402e+02 2.222897e-02
6.520572e+02 2.212886e-02
6.963974e+02 2.248244e-02
7.437527e+02 2.364185e-02
7.943282e+02 2.293296e-02
8.483429e+02 2.449242e-02
9.060306e+02 2.288867e-02
9.676411e+02 2.293904e-02
1.033441e+03 2.364083e-02
1.103716e+03 2.246881e-02
1.178769e+03 2.399653e-02
1.258925e+03 2.170779e-02
1.344533e+03 2.212003e-02
1.435962e+03 2.192936e-02
1.533608e+03 2.005244e-02
1.637894e+03 2.141622e-02
1.749271e+03 1.901177e-02
1.868222e+03 1.982333e-02
1.995262e+03 1.891260e-02
2.130941e+03 1.725807e-02
2.275846e+03 1.843166e-02
2.430604e+03 1.367330e-02
2.595887e+03 1.455753e-02
2.772408e+03 1.246745e-02
2.960933e+03 1.063515e-02
3.162278e+03 1.102882e-02
3.377314e+03 8.459070e-03
3.606973e+03 9.034309e-03
3.852248e+03 7.669184e-03
4.114203e+03 7.056070e-03
4.393971e+03 7.114541e-03
4.692762e+03 5.781824e-03
5.011872e+03 6.175021e-03
5.352682e+03 4.973335e-03
5.716667e+03 4.733663e-03
6.105402e+03 4.676907e-03
6.520572e+03 4.054063e-03
6.963974e+03 4.329742e-03
7.437527e+03 3.224364e-03
7.943282e+03 3.176103e-03
8.483429e+03 2.969761e-03
9.060306e+03 2.500652e-03
9.676411e+03 2.670698e-03
1.033441e+04 1.930755e-03
1.103716e+04 2.005872e-03
1.178769e+04 1.816407e-03
1.258925e+04 1.595594e-03
1.344533e+04 1.679833e-03
1.435962e+04 1.256984e-03
1.533608e+04 1.342444e-03
1.637894e+04 1.148303e-03
1.749271e+04 1.025425e-03
1.868222e+04 1.030197e-03
1.995262e+04 7.042380e-04
2.130941e+04 7.521284e-04
2.275846e+04 6.506106e-04
2.430604e+04 6.256585e-04
2.595887e+04 6.072107e-04
2.772408e+04 4.545445e-04
2.960933e+04 4.854564e-04
3.162278e+04 3.447114e-04
3.377314e+04 3.219908e-04
3.606973e+04 3.100728e-04
3.852248e+04 2.650016e-04
4.114203e+04 2.830212e-04
4.393971e+04 2.071601e-04
4.692762e+04 2.098184e-04
5.011872e+04 1.751021e-04
5.352682e+04 1.241271e-04
5.716667e+04 1.325681e-04
6.105402e+04 9.454798e-05
6.520572e+04 1.007909e-04
6.963974e+04 9.369020e-05
7.437527e+04 8.808700e-05
7.943282e+04 8.957169e-05
8.483429e+04 5.207580e-05
9.060306e+04 5.561693e-05
9.676411e+04 4.226504e-05
1.033441e+05 3.546589e-05
1.103716e+05 3.872189e-05
1.178769e+05 4.491233e-05
1.258925e+05 4.796620e-05
1.344533e+05 1.264159e-05
