# E_MeV_per_n    Probability
1.344533e+02 1.755011e-02
1.435962e+02 1.831111e-02
1.533608e+02 1.772156e-02
1.637894e+02 1.892681e-02
1.749271e+02 1.794546e-02
1.868222e+02 1.836831e-02
1.995262e+02 1.859456e-02
2.130941e+02 1.734880e-02
2.275846e+02 1.852855e-02
2.430604e+02 1.656895e-02
2.595887e+02 1.709251e-02
2.772408e+02 1.679751e-02
2.960933e+02 1.564923e-02
3.162278e+02 1.671335e-02
3.377314e+02 1.396579e-02
3.606973e+02 1.469017e-02
3.852248e+02 1.404019e-02
4.114203e+02 1.327037e-02
4.393971e+02 1.401501e-02
4.692762e+02 1.167441e-02
5.011872e+02 1.246834e-02
5.352682e+02 1.151717e-02
5.716667e+02 1.104732e-02
6.105402e+02 1.144024e-02
6.520572e+02 1.007846e-02
6.963974e+02 1.076380e-02
7.437527e+02 9.915785e-03
7.943282e+02 9.882702e-03
8.483429e+02 1.006503e-02
9.060306e+02 9.213782e-03
9.676411e+02 9.840328e-03
1.033441e+03 8.929348e-03
1.103716e+03 9.123520e-03
1.178769e+03 9.099434e-03
1.258925e+03 8.471644e-03
1.344533e+03 9.047724e-03
1.435962e+03 7.928727e-03
1.533608e+03 8.265137e-03
1.637894e+03 7.970403e-03
1.749271e+03 7.423811e-03
1.868222e+03 7.928634e-03
1.995262e+03 6.670770e-03
2.130941e+03 7.122087e-03
2.275846e+03 6.736248e-03
2.430604e+03 6.455324e-03
2.595887e+03 6.676575e-03
2.772408e+03 5.084326e-03
2.960933e+03 5.430092e-03
3.162278e+03 4.299221e-03
3.377314e+03 3.754185e-03
3.606973e+03 3.788612e-03
3.852248e+03 3.129967e-03
4.114203e+03 3.342799e-03
4.393971e+03 2.772449e-03
4.692762e+03 2.685648e-03
5.011872e+03 2.608138e-03
5.352682e+03 2.157521e-03
5.716667e+03 2.304238e-03
6.105402e+03 1.829953e-03
6.520572e+03 1.839306e-03
6.963974e+03 1.718450e-03
7.437527e+03 1.454280e-03
7.943282e+03 1.553172e-03
8.483429e+03 1.155815e-03
9.060306e+03 1.207238e-03
9.676411e+03 1.091104e-03
1.033441e+04 9.608358e-04
1.103716e+04 1.008324e-03
1.178769e+04 7.309218e-04
1.258925e+04 7.806218e-04
1.344533e+04 6.591222e-04
1.435962e+04 5.840941e-04
1.533608e+04 5.931889e-04
1.637894e+04 4.556254e-04
1.749271e+04 4.866053e-04
1.868222e+04 3.991264e-04
1.995262e+04 3.731717e-04
2.130941e+04 3.620876e-04
2.275846e+04 2.744756e-04
2.430604e+04 2.931380e-04
2.595887e+04 2.275194e-04
2.772408e+04 2.210992e-04
2.960933e+04 2.077644e-04
3.162278e+04 1.678454e-04
3.377314e+04 1.792587e-04
3.606973e+04 1.303551e-04
3.852248e+04 1.323516e-04
4.114203e+04 1.212739e-04
4.393971e+04 1.043708e-04
4.692762e+04 1.113768e-04
5.011872e+04 7.699302e-05
5.352682e+04 8.222827e-05
5.716667e+04 6.994157e-05
6.105402e+04 5.972727e-05
6.520572e+04 6.125330e-05
6.963974e+04 4.249034e-05
7.437527e+04 4.537962e-05
7.943282e+04 3.784652e-05
8.483429e+04 3.458240e-05
9.060306e+04 3.406834e-05
9.676411e+04 2.475156e-05
1.033441e+05 2.643450e-05
1.103716e+05 2.030304e-05
1.178769e+05 1.899728e-05
1.258925e+05 1.764135e-05
1.344533e+05 1.255455e-05
1.435962e+05 1.340840e-05
1.533608e+05 1.138082e-05
1.637894e+05 1.163331e-05
1.749271e+05 9.404021e-06
1.868222e+05 5.431474e-06
1.995262e+05 5.800807e-06
2.130941e+05 1.922455e-06
2.275846e+05 1.839306e-06
2.430604e+05 1.039336e-06
2.595887e+05 1.691157e-07
2.772408e+05 1.737027e-07
2.960933e+05 6.070887e-08
3.162278e+05 6.483694e-08
3.377314e+05 2.804353e-08
3.606973e+05 2.071954e-09
3.852248e+05 2.676869e-09
4.114203e+05 5.483646e-09
4.393971e+05 5.856564e-09
4.692762e+05 1.804631e-09
